,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,wb_name,ISO
Cambodia,1.8063421950976903,0.5649073854794363,0.08330790377320932,0.09184228204760436,0.4840118959335324,0.535383778167525,0.7067842438014654,1.7594818973291393,1.4674251152541253,24.438208878996544,0.3566062048957042,0.3402486070356131,-2.7301429317102683,0.13281236827457873,2.3548382706985245,,Cambodia,KHM
Cameroon,0.5045148481707196,-0.030343401631569598,0.5981902833425446,0.7560562525531849,-1.7509765348107258,-1.600029081342804,1.3307638641463728,3.271504888749923,-0.6635426602258214,1.1953963522297069,0.5554181167981613,4.941523202658837,0.5184983297433691,0.7720901254373582,49.87042191999539,,Cameroon,CMR
Canada,1.0878849046551489,0.37110260357740565,0.23400162540118116,-0.9244904429060767,-0.08777343663674247,-0.46797078449813245,0.59258020023576,0.6403410958459437,0.9486532678448483,1.4335872762476118,0.3495862745241922,-0.0899721012990151,0.12883875631629618,1.5498901970358236,-0.1189369041703844,,Canada,CAN
Cape Verde,,,,,,,,,,,,,,,,,Cabo Verde,
Central African Republic,,,,,,,,,,,,,,,,,Central African Republic,CAF
Chad,,,,,,,,,,,,,,,,,Chad,TCD
Chile,14.0368221885539,1.0348905300802302,0.46905135220321004,-0.15558502618465622,1.6013998694724252,0.4187175815296549,0.7249063886418267,1.7092216329961534,0.030586690194607642,0.4422332251576354,0.5800551068843898,0.8381500144021703,0.2698265505543604,1.2719288046283934,0.5901049080967045,,Chile,CHL
China,1.1371811069311202,0.7048169843656654,1.3520402449278028,1.4755472424984806,1.3789021379328008,1.2477938044445382,1.622243915929936,0.9049458155370158,0.4520985335298968,0.42379276259310894,1.3342438878109268,0.8813856615389694,0.6151589897305023,0.7787038994976935,0.13765349976626665,,China,CHN
Colombia,1.787764199093333,1.6471794830145419,-0.19080210803426623,-0.9913281379726278,1.896205471244624,0.8193925062912583,0.42470514699319467,-0.259359738913696,1.3535942426218173,-11.42669912848041,0.5704182630228993,0.17853440732647402,0.8270461853761296,1.248764746282862,1.0645660044735255,,Colombia,COL
Comoros,,,,,,,,,,,,,,,,,Comoros,COM
Congo (Rep),,,,,,,,,,,,,,,,,"Congo, Rep.",
Costa Rica,0.08125175179147545,0.5488441816893915,0.22463259583005646,-0.22681662751185996,0.7650398586056796,-0.09314876729337809,-0.26477037798673053,1.154119933859651,0.050486436122348356,0.17312747310299456,-0.5016033319918993,0.1995976551605174,0.13005898367031007,0.26348671372254634,3.678264207118443,,Costa Rica,CRI
Croatia,0.6575151729716282,0.4959140541433097,0.8553128204159923,0.8237844027752621,1.453176929364719,0.29405549097617534,0.08495621420857806,-3.1655611230161846,2.865597123908641,0.5691685889802991,0.6464066599923769,-0.33612817192381267,0.4903521804155084,0.860302001042295,0.8614143619651037,,Croatia,HRV
Cuba,,,,,,,,,,,,,,,,,Cuba,CUB
Cyprus,0.1945759699786062,0.8045112847524988,0.1335112721592188,-0.6398454542554515,-0.3616904962185599,0.32500032520027294,-0.9742538987599388,0.2778797846271941,0.14970662473736832,-0.3846770287714921,-4.845846264081122,0.32347274752242344,0.39981421398087585,0.5907411880664953,4.532041210651431,,Cyprus,CYP
Czech Republic,1.1675680839664857,-0.4785290748824535,-1.472607607655402,-2.1229594149599254,0.6110643206262789,-3.8698823726673273,0.16511263895745013,0.21167553226343008,-2.6960182836101545,0.6135394287266152,0.5284918805010925,2.179134293389936,0.6463301150366697,1.198179913117044,0.5647279266897258,,Czech Republic,CZE
Côte d'Ivoire,-0.8490137209574283,1.0209550070195441,0.2763100781231747,-0.6413899655716655,4.157505688675659,0.17278484511266834,10.062617914509772,0.5099185768497332,0.0,1.4137149930942947,2.611506788021629,-2.3896674157682565,1.2587670461517206,0.15829471981252674,1.616629690489327,,Cote d'Ivoire,
Democratic Republic of the Congo,,,,,,,,,,,,,,,,,"Congo, Dem. Rep.",
Denmark,1.2033759072575163,10.273591126977928,-0.4506101713559505,2.035130411333682,-3.0674688819003224,1.9929848059663755,1.53212378561838,1.7364917985862343,1.30020562757279,0.6793882160968944,0.8203322742567227,3.1795182127321215,1.0809163882491306,3.745026894085042,1.9708980743709374,,Denmark,DNK
Djibouti,,,,,,,,,,,,,,,,,Djibouti,DJI
Dominica,,,,,,,,,,,,,,,,,Dominica,DMA
Dominican Republic,0.5638082459194346,-0.06541900646159331,-6.928464624236407,-0.08001580907829695,1.210108448276375,0.119566126040844,1.8495356720683942,0.5824382961656404,0.18333573580405377,0.3969808759056444,0.5856896622742126,3.3606813009908048,0.5944091919905894,0.35314431961518733,2.3038641958391706,,Dominican Republic,DOM
Ecuador,1.149365834940822,0.5061430823373098,0.5155920366111271,2.5071747129000075,1.4085093360397336,0.8574914709586444,-4.065523083573237,1.0332166556651163,1.2999843005019638,1.7143339731997072,0.5681061891315009,0.7977267617751158,0.6408396528852159,1.5544676313510866,1.572899763159298,,Ecuador,ECU
Egypt,2.4623415076891417,0.9487809259221022,1.3782897031919772,1.6548814678890962,-0.36546106740257683,0.6266019596423781,1.3757561082472116,0.7835259013238175,0.6787390534584944,0.5440901016677367,-1.5655802112880093,1.30572117042834,-0.008603824949589015,0.4849588969427436,0.2167044200112299,,"Egypt, Arab Rep.",
El Salvador,0.310195372127915,0.4424598244228993,2.7394322890062894,1.7822606309476126,1.551432049358469,-981.4348567522293,1.4825540845967944,2.448407163136555,4.721121966762247,0.13081012807781056,-0.5294007921865513,0.5802144251572394,2.6742807971165767,1.7801761504685136,2.108639852400539,,El Salvador,SLV
Equatorial Guinea,,,,,,,,,,,,,,,,,Equatorial Guinea,GNQ
Eritrea,,,,,,,,,,,,,,,,,Eritrea,ERI
Estonia,0.408618240467625,-0.8084427821731565,-0.5102853305903555,1.4139035319138047,-0.1264845145485678,-1.8422821943967727,-0.7546403682417602,4.73620277317495,0.4950048587440226,1.2240904827099897,1.5989610339104467,0.27945795687071395,0.9690306721758084,4.051213394439726,3.723124013482171,,Estonia,EST
Ethiopia,-7.3064830260007145,1.2918406986194795,-37.47135282307547,0.6184878588370686,9.487585558693638,-0.25285408152638505,0.7034294349443972,2.812000031011077,0.6871931414772805,0.06534451600999677,0.05443118223050683,2.6491613387567567,0.34153342310276336,1.4701223304033981,2.1162370514900792,,Ethiopia,ETH
Fiji,,,,,,,,,,,,,,,,,Fiji,FJI
Finland,-2.7982297606607536,1.9962718202863883,-5.845137839580623,0.9355054822276008,-1.167485240980748,1.9613229347798742,1.2983382433743846,35.94955140926789,1.2530662824660925,0.31184667298121826,0.9807436807187206,1.465290749039729,2.1611186967769203,-0.37568548342173524,2.543254948575198,,Finland,FIN
France,-0.45511841578035434,-0.11181419010991189,-3.4098190161226016,1.7335696718901743,0.038754053732504436,-9.61224796582388,1.577154243261049,-0.5080988896868427,0.6069073836067332,0.7746216652029871,4.173897718709299,-1.8521777583776236,-0.06367661247077179,0.09173205538104345,1.522061954068965,,France,FRA
Gabon,,,,,,,,,,,,,,,,,Gabon,GAB
Gambia,,,,,,,,,,,,,,,,,"Gambia, The",
Georgia,-0.7580957405666399,3.351917404856241,1.329151598387434,0.8236666117005952,0.8298763483233814,1.0730526489847831,1.2003419618522562,0.6153531098623101,2.9233510960691667,-0.982198346399837,-1.7714439786823344,1.5756302802599351,0.5123638795406295,0.639864148150454,-0.6678372720190274,,Georgia,GEO
Germany,1.5023875410753063,-4.282595264038366,0.6463560884949124,0.04437954127326056,-1.4403620403574162,1.5688956398687328,0.45854984046647695,0.6518186491154464,-0.18974196391188705,0.9338670406080559,1.0600746442092823,14.68211916817905,-0.10161048414977321,-27.809520441977952,1.2862406042154297,,Germany,DEU
Ghana,0.565890151047934,1.7716985235798288,1.9015475537015127,0.18896940164434864,-0.31988390976592945,-1.2824313226075827,2.6545172569681217,0.5886220816358894,11.166857280445267,1.0662932960436686,2.1041520614922367,-0.10767022958936026,1.2744437439233856,17.615039572149225,0.004959875545840621,,Ghana,GHA
Greece,0.9420747895020568,2.8440245882917767,-0.16704754014746567,-0.3032017213959595,-0.20626923085645263,2.378591405146118,-0.27095164623738555,-1.0707384986373698,-4.479716485326751,-0.5489266183402848,0.5473659148690936,0.2683079616944548,0.491960664672168,0.7031078827048732,0.7182677091247435,,Greece,GRC
Greenland,,,,,,,,,,,,,,,,,Greenland,GRL
Grenada,,,,,,,,,,,,,,,,,Grenada,GRD
Guatemala,1.75503054393738,0.8353803674470819,0.3821367155057787,0.25557659169773156,1.5195426638331422,0.7223215172045441,0.13073875502836485,0.34187015948014393,2.31776561864967,-0.7410577491166593,-0.42604526880946814,0.2088781454654751,0.2813674432216567,2.3742349757553867,1.9011333330149898,,Guatemala,GTM
Guinea,0.9999999999999615,0.9999999999999845,1.0000000000000224,0.999999999999984,,0.9999999999999981,,1.000000000000018,0.9999999999999989,1.0,0.9999999999999986,1.0,0.9999999999999984,0.999999999999999,1.0,,Guinea,GIN
Guinea-Bissau,,,,,,,,,,,,,,,,,Guinea-Bissau,GNB
Guyana,,,,,,,,,,,,,,,,,Guyana,GUY
Haiti,,,,,,,,,,,,,,,,,Haiti,HTI
Honduras,0.46317973720597716,1.4138784021841042,0.5745131836603493,-3.0081147184423322,58.160163183239085,0.3335527678215213,1.4873457972599495,1.5189875014780883,4.792230076598252,1.0194878351624563,0.4874911762566268,3.167760373446642,0.024043838922517383,-0.279153384928386,1.7052366815253595,,Honduras,HND
Hong Kong,-0.9109523198195963,-1.0641248150422,-0.35096984295361605,-2.8133983840329297,0.5554944039070405,0.37027888752191546,-1.0885431685245024,-0.23162447911742143,0.04811626255681962,0.3546269068563353,-0.43198925876019234,-0.4941421390178,-0.01958915457244322,0.6085007645190158,0.4364206093225087,,"Hong Kong SAR, China",
Hungary,4.929036397283679,0.921313201235812,-0.32003112164708425,0.6389622623280505,0.6182350737163875,0.29406212935881726,-0.13831894581270007,1.0657924948008226,62.851772692459086,0.5924911055905909,0.32801420692249217,4.51645727261167,0.9061078044136037,2.743958133317001,0.693667464905119,,Hungary,HUN
Iceland,,,,,,,,,,,,,,,,,Iceland,ISL
India,-475.37273770469847,0.44619857121576717,4.6566784155497105,0.7226126741294129,0.8438325638845791,1.2173352982082692,0.7626247872322867,0.9563560682282557,1.200973203240333,0.8047542067268718,0.854015770646671,1.3048428873664168,1.11296146080222,-0.4579023646975397,0.9292425186994763,,India,IND
Indonesia,1.0168076454862272,1.1712220122674808,0.36501481998623203,0.5780491555234092,1.1588542890885702,0.5407143552416473,0.24268586699616945,0.9012426191876178,0.8799866148853434,0.8623353573596524,3.7362960530154656,1.14600644201678,0.6152614535959335,1.1975683625116151,1.25270392418757,,Indonesia,IDN
Iran,0.972824746239812,0.7891906788722275,-0.36126584568613873,0.22799858600795858,1.3363898917055017,2.059108564085847,1.1475845640136784,0.7310717479159161,1.803117374232411,5.670618029056953,0.5574603451093467,1.5524763708517806,1.476399316153731,0.5908736643621368,0.6097098574708414,,"Iran, Islamic Rep.",
Iraq,,,,,,,,,,,,,,,,,Iraq,IRQ
Ireland,2.052325103629961,3.529535247753745,-1.6988073405151316,-0.07465981425335365,0.16619789283271014,0.710624059999025,3.519772158029508,-0.15961343726300345,0.06864922881687535,0.5931068376967801,0.16979911395006694,2.5369287191251475,-0.10036090138049386,2.891932077210261,0.3544394839541952,,Ireland,IRL
Israel,1.9268265694427011,0.9250341679331563,1.1177509004292194,0.33820522858069074,1.5123654499060595,4.141545354611733,1.4962094749296997,0.6442740232319167,1.4574692658905057,0.690325507923994,0.7786638831423948,0.2437366281243582,1.3446134774701115,1.4865896044689468,1.795437580219367,,Israel,ISR
Italy,0.268823517342293,-0.9370317501632927,0.2314887998205602,4.189337352475264,0.1425890905899989,4.512508330663797,-0.21207925014322923,1.4230923800276145,3.76753829191121,0.9014728536673399,0.45562121960517854,13.626272137890735,0.6089247754889454,1.0282462842673892,1.4865295652849042,,Italy,ITA
Jamaica,-0.18092333662194715,0.10198763862198125,0.22155251374272708,0.24899563474475736,-0.026682160794951646,-0.2687296761192823,0.6868975052369972,1.3780978083490272,3.0370104832494125,0.8637911573159132,-9.7715846362732,0.49839054713101416,-9.218512839484099,-3.85513518622375,9.758712025940559,,Jamaica,JAM
Japan,0.36083789287065804,0.4551846044091433,2.257122896360106,0.272020217777242,-0.08555988409227697,0.41796820508907984,1.0466637282116646,3.5931133794860846,1.8970987512658741,0.7250724890351532,0.9045003936605862,0.7179111515211659,1.3583918900962102,-0.5069884451248939,0.8299682583852788,,Japan,JPN
Jordan,3.4872832334450528,0.21290737334727874,0.5994830486410008,1.7644774457412258,0.761433207083989,0.9051049438267296,-0.09377638687169908,-78.73444301704966,-0.4891343555697881,0.34660632829131444,0.3985393374970222,0.676115085737759,-11.061392687313663,-0.009978766269857222,-5.805463859440354,,Jordan,JOR
Kazakhstan,1.9647878668864975,-1.3272809428208712,1.699412003277008,1.738070058675662,1.7198352702780682,0.5933785027659719,0.5731940534560901,0.7063194609144929,0.058076919720983895,0.28570396579398116,-1.6413786779396327,0.5477940939564976,0.065900768029229,0.25680650369668484,2.711771484227815,,Kazakhstan,KAZ
Kenya,-0.170556928790148,-1.9525190637773906,0.4979041601997843,-0.5040408521970793,1.0081856071696509,0.8121634861389968,0.8210128354078197,0.5987874132219839,0.8292686801396058,0.9995810047998283,0.4034424766162592,1.0235816580785941,5.856124548338749,0.37999761902655205,2.5068661467072717,,Kenya,KEN
Kiribati,,,,,,,,,,,,,,,,,Kiribati,KIR
Kuwait,0.03079146263293952,0.31456248359276817,0.13612734243886168,0.13588142660056146,1.5726950785291338,1.3670315580150925,0.4953579294592285,0.18810371077276686,1.4373319326460494,-2.1934679729725377,0.8473392365055787,-0.9323562138506433,3.4941125992861326,-0.3676210796855038,0.01525607944873853,,Kuwait,KWT
Kyrgyzstan,0.05855060593398375,0.9074436458570887,1.7384752999251776,0.3128774599982255,0.7221753769378346,-0.4006579319531666,-0.04203471964331415,-0.18199314305103667,1.88173458900165,-0.18431390241536405,0.7792734518815647,2.2425178262297942,1.5185964494127995,-3.8505435023287533,-14.551732223288909,,Kyrgyz Republic,
Laos,0.03521823142199136,0.4959341173657946,1.3615905691960501,0.6756810876819622,1.7875453335365175,0.4187534311322015,0.31953188435309376,2.9002559719918346,0.31177959037282965,1.8119102845119903,1.6609585331197354,-0.04094252231985047,1.629525226788166,0.03315765568962249,3.7433579928319958,,Lao PDR,
Latvia,-10.097733995152078,-2.845142109433947,-0.07143668027712471,0.10420665935570984,-0.13730449462565847,-0.11399735988133283,0.36290665414814005,0.44368515923818014,3.1614068759685106,0.45374309794140566,26.6357237358458,-170.21684384115804,-1.3257165818154077,0.4852136775904462,3.006740167046743,,Latvia,LVA
Lebanon,,,,,,,,,,,,,,,,,Lebanon,LBN
Liberia,,,,,,,,,,,,,,,,,Liberia,LBR
Libya,,,,,,,,,,,,,,,,,Libya,LBY
Lithuania,1.842966404089649,-1.9424188214011076,0.05037705361168032,0.1332376828046243,-4.341581953657477,1.7746689949889598,0.18212103831737117,2.3040311561099163,1.19501164737968,0.9469677147783903,4.795306646009963,0.12636695270825932,-0.05606651388868923,2.970596523389455,-9.027298206592459,,Lithuania,LTU
Luxembourg,-1.2900556017637348,0.7217882744437708,0.9568311625025535,0.16596659247562187,0.5933462460148773,0.17991832355383205,-0.05438976209942012,0.12457800714164417,-0.010801580459115652,-1.4778725153041117,-1.3763566446847275,0.0175717293921913,-0.01989160911871544,1.549345735302349,1.1769580310780696,,Luxembourg,LUX
Macao,,,,,,,,,,,,,,,,,"Macao SAR, China",
Macedonia (Republic of),,,,,,,,,,,,,,,,,"Macedonia, FYR",
Madagascar,0.18439543297452507,-3.0073340118021146,1.0503033824491497,0.494067666548216,-0.40021806881499916,-0.11957866988289259,0.23515620890064315,0.5877230982615027,0.15385845814135765,0.8807864265169151,-1.316638247514931,3.337219442311077,1.1898947744834842,1.249611468518487,2.9749171064490865,,Madagascar,MDG
Malawi,0.6222655014081633,-0.9872133030910452,-0.05732063858033475,-1.7330754063723384,-0.6977355225378691,-1.3141765536153365,-18.58913523440784,0.5811063479848152,0.6116209112229022,-0.8332643428602856,2.5986093308749263,0.02653923045694042,0.3166391654868628,0.3014889712935272,1.5416571853611378,,Malawi,MWI
Malaysia,1.0381156111650118,1.5812266214280284,-0.16414688169581368,2.3346535966001873,0.7000756754190512,1.0314652585689468,-6.202788607927417,1.4987039137885703,0.9402852390311894,0.4025568337406962,0.7852763037652309,0.21759023627229923,-0.11225348847454779,0.8074163012902613,1.9209482447992574,,Malaysia,MYS
Maldives,,,,,,,,,,,,,,,,,Maldives,MDV
Mali,,,,,,,,,,,,,,,,,Mali,MLI
Malta,-0.0190124106334247,0.7579470500499036,0.20250725100148426,0.23996805554965153,0.06983652096559027,0.13830134190832255,0.09161183102551665,-0.0617321725537219,-0.005645466326705387,1.1984817322656784,-0.03948045597143003,0.2920479955907255,0.1504286297849957,0.5336910805318789,-0.3530248585533589,,Malta,MLT
Marshall Islands,,,,,,,,,,,,,,,,,Marshall Islands,MHL
Mauritania,,,,,,,,,,,,,,,,,Mauritania,MRT
Mauritius,0.9541125073073164,-1.8820276700677092,0.15032019473265135,1.1071088818206376,0.24108114205789152,-1.4236660858842751,1.079165594798597,-0.5056423200225136,0.26746547358097356,0.489580361107422,-9.8261104531063,0.010077668547507126,-1.0658511163252475,1.2893228515084827,2.6918651479214857,,Mauritius,MUS
Mexico,-0.005619585262723449,1.2311323798503913,-2.7753404715839864,0.7080175926277936,-4.346763231668129,0.5843082724364612,0.7557498078414038,-1.0321785834774664,0.956756196435469,0.9363773967638628,-0.6982917250209504,1.935730324240962,0.4459178932950227,0.7827088599403396,0.8423461267471727,,Mexico,MEX
Micronesia (Federated States of),,,,,,,,,,,,,,,,,"Micronesia, Fed. Sts.",
Mongolia,5.542556106528831,1.2715642853590232,0.7362477026844454,-0.25083046289310507,5.407080219142864,0.0261645393028363,0.7039349115750607,1.343154239142136,-0.028600685086295225,1.3456543405522676,1.250036349962206,0.6085097860297174,1.0460093759509081,1.2426737520018434,-4.90944334177038,,Mongolia,MNG
Montenegro,,,,,,,,,,,,,,,,,Montenegro,MNE
Morocco,0.5106256838340639,1.986331248676179,0.1597046630536319,0.19022406415873133,1.1475866431964896,0.7330026223885013,0.7333274559368026,1.438117129296516,0.6007595062995499,0.19687131838921829,1.5219272989150938,0.7199052932893335,1.4775260766896134,1.2279375625459183,1.8791970916185003,,Morocco,MAR
Mozambique,1.6574986652107433,-3.713276309511558,0.056535387738383895,-18.758262546862618,-0.06375883615102335,-0.35563475775286163,0.3194682511959473,0.692830888434008,0.011937019602563945,0.787241570183333,-1.2278492316000367,1.076427574800994,-0.49550575868554314,1.29024568686899,1.0226172563130393,,Mozambique,MOZ
Myanmar,,,,,,,,,,,,,,,,,Myanmar,MMR
Namibia,-0.0063148671396322425,1.5573026866194049,0.17026927260861163,0.03233198977628401,0.17974303150828336,-16.671088487276872,0.21014968359930916,0.09744445068839944,2.0560832322257383,0.17971587589658986,-0.24607675888389852,2.199993410664728,0.6432774748124603,-0.2116448081072725,0.2540377921065904,,Namibia,NAM
Nepal,0.12216655076557784,1.495707049071502,3.5968212201295535,0.24180416647049552,0.3977669158702731,2.15712554151154,2.5574419869160576,0.2275545421907229,1.7194726676556513,0.6892455603056862,0.6135758602793816,1.307510064855192,-33.36256564844611,0.5138414815086333,5.39927309964188,,Nepal,NPL
Netherlands,0.3044158723211913,-1.6673000439311545,-0.0702389036888019,-1.1229877942614352,0.7854541288567279,-1.4031824570858273,-0.2509252202748461,-0.013093506924353729,1.1847867341734573,0.9661460409809491,2.4426803960951546,0.8657937556587779,0.6209210344041489,0.039927060998592515,1.5302799598811174,,Netherlands,NLD
New Zealand,-0.8988242176631214,2.452742529620532,0.10842439315875,1.4067833277963524,-0.21905308545963814,0.6965447610724131,0.06682420096516566,-0.9899420740498938,1.7266229004288418,0.6084398833001967,0.3023597945478,-0.5583226141890079,1.4879826146003992,1.1680447262041194,1.3603935639429054,,New Zealand,NZL
Nicaragua,1.0219717537063633,1.0998715756776882,0.4744398128361099,0.6791924232983981,-0.2919714480710767,-0.934191963838789,0.9165861183177145,0.8341128257174972,0.5232587677597381,-1.6283776584227372,0.1551134312235533,1.3332145768499708,-1.3229509620602253,0.263644698593502,2.9361857506988955,,Nicaragua,NIC
Niger,,,,,,,,,,,,,,,,,Niger,NER
Nigeria,3.8858495884366313,0.15380317726619605,0.7955131030662579,-2.055513607798407,0.3837142701239343,0.8111561549459719,0.232587233372913,-0.159230424689295,2.3814416341821167,3.1150099256715396,-19.24785884498742,11.978803071622192,-0.4305361029860463,-0.12097377226966623,4.105475831192522,,Nigeria,NGA
Norway,0.07776684949484783,3.504677222979872,-0.13229836680630425,0.2237036494523844,-0.5464620626904533,-0.4393522349910101,0.11967132397394618,0.4211313576370462,0.3995449114126379,1.0250765555576298,1.3489082535092953,14.906874611741417,0.4153264920367488,0.1546767485902422,1.098893624445691,,Norway,NOR
Oman,1.0973618326539833,0.7850155113982141,1.1654243806232396,1.1617009624527113,0.8535098442852913,1.044476029725727,0.8371313304936278,1.0590068756820643,-0.4550561056742093,0.38102261741989824,-10.654464291384366,3.5475152418018436,0.25975101256524197,0.5592387094835102,16.631915404789122,,Oman,OMN
Pakistan,1.0547913029240468,-2.0639272216706956,0.7239197062561618,2.2119912091037786,0.8519540108657124,0.4174815923324079,1.2380845756171843,1.4672901131631368,0.14748494461886738,0.09014692644655556,1.3932832602509813,0.7137189100093381,0.3183763026767371,1.1269020183659582,1.1735701002324337,,Pakistan,PAK
Palau,,,,,,,,,,,,,,,,,Palau,PLW
